,logFC,logCPM,F,PValue,FDR
ENSMZEG00005020386,0.459020178,0.431804031,0.723005675,0.403763434,0.892819701
ENSMZEG00005022774,-0.217850338,2.424895312,0.722983247,0.403770617,0.892819701
ENSMZEG00005010463,-0.190879884,2.486597859,0.722854886,0.403811728,0.892819701
ENSMZEG00005013750,-0.610680059,0.449689874,0.722823169,0.403821888,0.892819701
ENSMZEG00005013699,0.180878684,3.024952703,0.722564357,0.403904802,0.892819701
ENSMZEG00005018767,-0.094018755,5.99117825,0.72232987,0.403979946,0.892819701
ENSMZEG00005012120,0.184377458,7.310397914,0.722181565,0.404027483,0.892819701
ENSMZEG00005019328,-0.295546927,2.106307546,0.722128832,0.404044388,0.892819701
ENSMZEG00005001071,0.204231999,5.575307992,0.722666458,0.404048676,0.892819701
ENSMZEG00005022839,0.135467803,4.948923133,0.721841873,0.404136398,0.892900954
ENSMZEG00005001725,0.144131168,4.03903407,0.721563818,0.404225583,0.89298542
ENSMZEG00005005292,-0.262352824,2.207763481,0.721210837,0.404338843,0.893095863
ENSMZEG00005005874,0.108205306,4.305296727,0.720667014,0.404513432,0.893095863
ENSMZEG00005020095,-0.233396072,3.691469077,0.720246468,0.404648523,0.893095863
ENSMZEG00005013738,0.125835762,4.945786942,0.720131369,0.404685508,0.893095863
ENSMZEG00005004734,0.168355231,3.976943236,0.719989259,0.404731179,0.893095863
ENSMZEG00005012164,-0.220547567,2.716375826,0.719986617,0.404732028,0.893095863
ENSMZEG00005016909,0.112473479,4.235229398,0.719588952,0.404859871,0.893095863
ENSMZEG00005002824,-0.5113212,-0.023040206,0.71906506,0.405028387,0.893095863
ENSMZEG00005028335,-0.147697922,6.692135865,0.718958663,0.405062624,0.893095863
ENSMZEG00005003195,-0.2718533,2.192820771,0.718891796,0.405084143,0.893095863
ENSMZEG00005020920,-0.15268541,4.233201608,0.718888262,0.405085281,0.893095863
ENSMZEG00005013307,-1.074115509,0.560180633,0.721696617,0.405087168,0.893095863
ENSMZEG00005001132,0.123557458,5.262785292,0.718720633,0.405139234,0.893095863
ENSMZEG00005008954,0.100541124,5.695686433,0.718341948,0.405261159,0.893095863
ENSMZEG00005022771,-0.214891151,3.940796934,0.718248954,0.405291109,0.893095863
ENSMZEG00005003772,-0.221415988,2.699605891,0.718176155,0.405314557,0.893095863
ENSMZEG00005004935,-0.2142832,3.30802671,0.717938282,0.405391189,0.893095863
ENSMZEG00005003248,0.176439119,3.976584709,0.717422906,0.405557294,0.893095863
ENSMZEG00005022778,-0.261674875,2.916129099,0.717241778,0.405615696,0.893095863
ENSMZEG00005016361,0.732000417,-0.666027303,0.717106298,0.405659388,0.893095863
ENSMZEG00005018986,0.739462173,2.583373356,0.721547633,0.405686231,0.893095863
ENSMZEG00005024189,0.223787711,2.621333193,0.716831458,0.405748045,0.893095863
ENSMZEG00005010571,-0.54070384,0.629026402,0.716829475,0.405748684,0.893095863
ENSMZEG00005019297,-0.400637139,1.16774023,0.716738268,0.405778112,0.893095863
ENSMZEG00005025820,0.209170359,1.853793137,0.716716125,0.405785257,0.893095863
ENSMZEG00005007250,0.455715388,0.024993795,0.716633899,0.40581179,0.893095863
ENSMZEG00005001031,0.224103258,4.257745771,0.716827928,0.405823786,0.893095863
ENSMZEG00005013516,-0.139878073,4.511776316,0.716449143,0.405871419,0.893095863
ENSMZEG00005012336,-0.196430183,2.515066471,0.716307093,0.405917273,0.893095863
ENSMZEG00005016032,-0.206133881,6.846741737,0.716150684,0.405977085,0.893095863
ENSMZEG00005008053,-0.129559854,5.231383208,0.715947926,0.406033249,0.893095863
ENSMZEG00005008433,-0.171518475,2.703716419,0.715924883,0.406040691,0.893095863
ENSMZEG00005009582,-0.74635668,-0.100281254,0.715600948,0.406145337,0.893095863
ENSMZEG00005002050,0.081913311,5.031871316,0.71543132,0.40620015,0.893095863
ENSMZEG00005028386,-0.764939857,-0.975154688,0.71529383,0.406244587,0.893095863
ENSMZEG00005026835,0.911989693,-0.864092173,0.715215564,0.406269886,0.893095863
ENSMZEG00005007730,0.153092308,6.22302959,0.715187543,0.406278944,0.893095863
ENSMZEG00005000768,-0.197130129,3.297262008,0.714865861,0.406382954,0.893095863
ENSMZEG00005028415,-1.081734337,-0.590480736,0.714694506,0.406438374,0.893095863
ENSMZEG00005012070,0.404889424,0.66508162,0.714591074,0.406471833,0.893095863
ENSMZEG00005002024,0.600241625,0.003976922,0.714526869,0.406492604,0.893095863
ENSMZEG00005018138,0.190604785,3.869918189,0.714524579,0.406493344,0.893095863
ENSMZEG00005009399,-0.107784618,4.635313956,0.714440575,0.406520523,0.893095863
ENSMZEG00005023430,0.183286574,3.803577712,0.714107937,0.406628173,0.893095863
ENSMZEG00005019569,-0.319549141,4.689568135,0.716940406,0.406694373,0.893095863
ENSMZEG00005000423,0.102958265,4.383337152,0.713757992,0.40674147,0.893095863
ENSMZEG00005016979,0.492371886,-0.113940273,0.713700126,0.406760209,0.893095863
ENSMZEG00005014484,-0.105408733,5.122078224,0.713610538,0.406789224,0.893095863
ENSMZEG00005011990,0.168176474,4.497878838,0.713449825,0.406841281,0.893095863
ENSMZEG00005012917,-0.376525884,0.541511495,0.713380388,0.406863776,0.893095863
ENSMZEG00005012081,0.461996979,0.487119049,0.713346977,0.406874601,0.893095863
ENSMZEG00005013889,-0.145667088,3.604833076,0.713048678,0.406971263,0.893196166
ENSMZEG00005020493,-0.105547511,7.699677875,0.712335294,0.407202572,0.893501961
ENSMZEG00005006279,-0.089225166,4.873779065,0.712304497,0.407212563,0.893501961
ENSMZEG00005027785,-0.669573995,-0.685846494,0.712025671,0.407303027,0.893588577
ENSMZEG00005003388,0.202791927,2.953688729,0.711628847,0.407431829,0.89375927
ENSMZEG00005016672,0.563281849,-0.273797322,0.710954132,0.407650971,0.894117825
ENSMZEG00005013297,0.275759181,4.914676578,0.712843278,0.407767507,0.894117825
ENSMZEG00005012423,0.590251736,-0.098400803,0.710551315,0.407781888,0.894117825
ENSMZEG00005002713,-0.229373264,5.964125804,0.711369665,0.407878452,0.894117825
ENSMZEG00005023526,0.700960114,-0.626340322,0.710203246,0.407895063,0.894117825
ENSMZEG00005022499,-0.406126105,0.936843391,0.710069997,0.407938401,0.894117825
ENSMZEG00005005035,-0.105304734,5.270576756,0.710026906,0.407952418,0.894117825
ENSMZEG00005024294,0.225018056,5.231081452,0.710911745,0.408012028,0.89413665
ENSMZEG00005008234,-0.406752887,1.236599187,0.709553935,0.408106314,0.894207081
ENSMZEG00005017904,-0.246501298,1.40345339,0.709431349,0.408146216,0.894207081
ENSMZEG00005023988,0.1833993,4.275549275,0.709113164,0.408249813,0.89422773
ENSMZEG00005020177,0.207713924,4.182317373,0.709025207,0.408278457,0.89422773
ENSMZEG00005017158,0.139068666,5.0592026,0.708883075,0.408324752,0.89422773
ENSMZEG00005026351,0.343163966,1.005759766,0.708713135,0.408380113,0.89422773
ENSMZEG00005016126,-0.75129517,4.387621561,0.713576542,0.408463597,0.89422773
ENSMZEG00005022276,0.192201746,2.762408778,0.708350088,0.408498423,0.89422773
ENSMZEG00005015423,-0.271896247,1.465390526,0.708305913,0.408512822,0.89422773
ENSMZEG00005018982,0.119720007,6.815845811,0.707360707,0.408821105,0.894787398
ENSMZEG00005003352,-0.149602157,6.059594179,0.707209016,0.408870613,0.894787398
ENSMZEG00005004422,-0.140144911,4.447258426,0.706415708,0.409129674,0.8950212
ENSMZEG00005003312,-0.101178418,4.691308763,0.706385888,0.409139417,0.8950212
ENSMZEG00005004172,-0.339985776,1.775491355,0.706207649,0.409197659,0.8950212
ENSMZEG00005016941,-0.126776553,3.662145102,0.70612219,0.409225588,0.8950212
ENSMZEG00005016943,-0.139386694,3.929153748,0.706100115,0.409232803,0.8950212
ENSMZEG00005000597,0.492706924,2.926482374,0.708829642,0.409308983,0.895076109
ENSMZEG00005012963,0.548097455,-0.163670536,0.705707577,0.409361131,0.895078456
ENSMZEG00005019482,0.163234631,3.292644515,0.705506997,0.409426728,0.895108965
ENSMZEG00005005332,-1.020539361,-0.725251811,0.705352588,0.409477237,0.895108965
ENSMZEG00005018157,0.148253355,3.121159798,0.705011845,0.409588729,0.895226518
ENSMZEG00005027301,0.125300328,4.059769554,0.704729024,0.409681305,0.895226518
ENSMZEG00005009425,-0.221572942,5.145794633,0.705663266,0.409684261,0.895226518
ENSMZEG00005003794,0.168315188,3.559242445,0.703937669,0.409940508,0.895436679
ENSMZEG00005013181,0.682090608,-0.692942374,0.703919516,0.409946457,0.895436679
ENSMZEG00005014959,-0.099871054,5.573249203,0.703856789,0.409967014,0.895436679
ENSMZEG00005026433,0.152979526,5.409710863,0.703561512,0.410063804,0.895436679
ENSMZEG00005002616,-0.470563909,-0.188119431,0.703533156,0.4100731,0.895436679
ENSMZEG00005011989,0.197696729,5.43805091,0.703862335,0.410087006,0.895436679
ENSMZEG00005014676,0.127150404,4.970135229,0.702544856,0.410397322,0.895979072
ENSMZEG00005024304,0.330103116,1.83427449,0.702180406,0.410516981,0.895979072
ENSMZEG00005002683,0.551725309,1.49845795,0.703013752,0.410527922,0.895979072
ENSMZEG00005009902,-0.160683502,3.084235317,0.702110586,0.410539912,0.895979072
ENSMZEG00005003924,-0.31961367,2.22195166,0.701703284,0.410673715,0.89615949
ENSMZEG00005001339,-0.222834417,4.118675549,0.701314011,0.410815949,0.896183718
ENSMZEG00005018633,-0.621743013,0.029415194,0.701259767,0.410819492,0.896183718
ENSMZEG00005023255,0.096620138,5.763954837,0.700960346,0.410917951,0.896183718
ENSMZEG00005002600,0.565774808,-0.088133211,0.700588491,0.411040278,0.896183718
ENSMZEG00005007966,0.422198021,2.291390227,0.701163756,0.411122295,0.896183718
ENSMZEG00005010140,0.186822969,4.464159804,0.700016057,0.411228698,0.896183718
ENSMZEG00005027405,0.632395797,-0.880112622,0.699922977,0.411259349,0.896183718
ENSMZEG00005012159,0.302726442,2.828516427,0.699877698,0.41127426,0.896183718
ENSMZEG00005011094,0.123080955,8.824728998,0.699848498,0.411283876,0.896183718
ENSMZEG00005019718,-0.106649152,4.377741042,0.69958933,0.411369244,0.896183718
ENSMZEG00005004583,-0.204474471,2.954075168,0.69957079,0.411375351,0.896183718
ENSMZEG00005008305,-0.572454887,-0.308592193,0.699538017,0.411386149,0.896183718
ENSMZEG00005003530,-0.143430675,3.657436122,0.69886117,0.411609237,0.896183718
ENSMZEG00005007407,0.200727697,3.873970433,0.698830363,0.411619395,0.896183718
ENSMZEG00005012921,-0.379658986,2.14963562,0.698814265,0.411633626,0.896183718
ENSMZEG00005025424,-0.138482025,4.73218067,0.69868394,0.411667682,0.896183718
ENSMZEG00005018523,-0.164513117,3.124840803,0.69840619,0.411759302,0.896183718
ENSMZEG00005013816,-0.123674295,4.891565806,0.698398857,0.411761721,0.896183718
ENSMZEG00005006146,0.104803243,6.531149375,0.698396105,0.411762629,0.896183718
ENSMZEG00005009756,0.200526808,4.36282274,0.698393431,0.411763511,0.896183718
ENSMZEG00005021706,0.136406113,2.85863003,0.698187187,0.411831565,0.896183718
ENSMZEG00005006594,0.617772599,-0.225118077,0.698094417,0.411862181,0.896183718
ENSMZEG00005022008,0.837105192,0.311923489,0.698632647,0.411904124,0.896183718
ENSMZEG00005005739,-0.157931522,3.466904786,0.69793116,0.411916069,0.896183718
ENSMZEG00005018345,-0.159418594,4.097046724,0.697788233,0.411963254,0.896183718
ENSMZEG00005015543,-0.348458457,0.51940721,0.696884959,0.412261651,0.896371824
ENSMZEG00005022812,-0.209829022,5.214298627,0.697500749,0.412292615,0.896371824
ENSMZEG00005008905,-0.141295124,3.710814961,0.696221758,0.41248095,0.896371824
ENSMZEG00005011329,-0.751413515,-1.086770753,0.703088667,0.412487945,0.896371824
ENSMZEG00005022618,0.740134775,-0.169668782,0.696141603,0.412507467,0.896371824
ENSMZEG00005012384,0.171296379,3.340309642,0.696100737,0.412520987,0.896371824
ENSMZEG00005013866,0.175742563,2.912423449,0.695983347,0.412559828,0.896371824
ENSMZEG00005026638,-0.095230208,4.87000117,0.695952868,0.412569914,0.896371824
ENSMZEG00005014926,0.274577282,4.880643837,0.698048557,0.41258657,0.896371824
ENSMZEG00005024526,0.835971225,-0.314346677,0.695659518,0.412667004,0.896371824
ENSMZEG00005027830,-0.390097041,0.722796228,0.695541814,0.41270597,0.896371824
ENSMZEG00005014942,0.219480679,7.64295536,0.695427499,0.412772446,0.896371824
ENSMZEG00005006282,0.602744655,-0.252066488,0.695071813,0.412861622,0.896371824
ENSMZEG00005026545,-0.185427976,2.311129629,0.694924256,0.412910507,0.896371824
ENSMZEG00005008820,-0.129059998,4.149326332,0.694854331,0.412933676,0.896371824
ENSMZEG00005026456,-1.033008165,0.219121415,0.695960519,0.412964171,0.896371824
ENSMZEG00005005545,0.248381372,9.44433486,0.695116105,0.413085022,0.896371824
ENSMZEG00005020948,-0.16836746,3.850482638,0.694310398,0.413113972,0.896371824
ENSMZEG00005021406,-0.773368459,-0.897362872,0.694191444,0.413153417,0.896371824
ENSMZEG00005015797,0.188492892,2.83013654,0.694019931,0.413210301,0.896371824
ENSMZEG00005022735,-0.093097497,5.723982502,0.693866953,0.413261048,0.896371824
ENSMZEG00005020196,-0.096452416,4.923147415,0.69379361,0.413285381,0.896371824
ENSMZEG00005018988,0.211434671,2.824567597,0.693647648,0.413333814,0.896371824
ENSMZEG00005014830,-0.634815107,-0.05955074,0.693504815,0.413381217,0.896371824
ENSMZEG00005005645,0.262359251,3.296540414,0.693267563,0.413459974,0.896371824
ENSMZEG00005020274,-1.110027403,3.726292587,0.69860272,0.41347261,0.896371824
ENSMZEG00005013499,-0.856964039,-1.075721779,0.692909408,0.413578908,0.896371824
ENSMZEG00005024488,0.316518115,1.939318701,0.692570533,0.413691488,0.896371824
ENSMZEG00005021317,0.09382374,5.536568802,0.69239627,0.413749399,0.896371824
ENSMZEG00005009265,0.197492754,5.312031221,0.692781098,0.413764907,0.896371824
ENSMZEG00005007847,0.264800941,1.65020227,0.692131142,0.413837531,0.896371824
ENSMZEG00005010745,0.295023124,4.049876285,0.693793485,0.413870262,0.896371824
ENSMZEG00005021138,-0.082843426,5.771923174,0.691845354,0.413932562,0.896371824
ENSMZEG00005018128,-0.219964126,3.121019436,0.691770814,0.413957354,0.896371824
ENSMZEG00005012522,0.672943842,-0.947590909,0.691710115,0.413977544,0.896371824
ENSMZEG00005016413,0.23250933,6.273264251,0.692657089,0.414025887,0.896371824
ENSMZEG00005005741,0.170317572,3.597723361,0.691289963,0.414117338,0.896371824
ENSMZEG00005027740,0.224386627,3.459874552,0.691109698,0.414177339,0.896371824
ENSMZEG00005024081,0.112035991,5.225193607,0.690853765,0.414262548,0.896371824
ENSMZEG00005021887,-0.566048573,0.146434029,0.690788213,0.414284377,0.896371824
ENSMZEG00005000873,-0.145821231,3.972979608,0.690456157,0.414394979,0.896371824
ENSMZEG00005015976,-0.127032671,4.930880695,0.690334539,0.4144355,0.896371824
ENSMZEG00005001891,-0.825595792,-0.841191508,0.689789086,0.414617306,0.896371824
ENSMZEG00005003319,-0.167816948,3.505946359,0.689740142,0.414633625,0.896371824
ENSMZEG00005013465,0.129917895,3.488579833,0.689731422,0.414636533,0.896371824
ENSMZEG00005002793,0.313552344,0.963863502,0.689666419,0.414658209,0.896371824
ENSMZEG00005023166,0.137285782,3.361618893,0.689660794,0.414660085,0.896371824
ENSMZEG00005008459,-0.507521983,0.623001006,0.6895348,0.414702104,0.896371824
ENSMZEG00005015385,-0.221498567,1.737940518,0.689380198,0.414753674,0.896371824
ENSMZEG00005000370,0.337172099,2.467818648,0.689350823,0.414771597,0.896371824
ENSMZEG00005022382,-0.14418164,3.961466862,0.689248533,0.4147976,0.896371824
ENSMZEG00005001228,-0.305286729,1.611027098,0.689181973,0.414819808,0.896371824
ENSMZEG00005006921,0.61535759,-0.694843038,0.68916822,0.414824397,0.896371824
ENSMZEG00005024298,0.176027051,5.178115463,0.688985904,0.414885239,0.896371824
ENSMZEG00005019292,0.498919322,-0.022663088,0.688892087,0.414916553,0.896371824
ENSMZEG00005015081,-0.115639619,4.728618402,0.68859521,0.415015666,0.896371824
ENSMZEG00005018587,0.297453027,1.367760152,0.688483722,0.415052897,0.896371824
ENSMZEG00005009305,-0.443336369,0.325563649,0.688373083,0.415089848,0.896371824
ENSMZEG00005019049,0.183460578,3.718979035,0.688057424,0.415195301,0.896371824
ENSMZEG00005011949,-0.108887888,4.886238726,0.68797957,0.415221316,0.896371824
ENSMZEG00005004216,-0.320010486,1.902327503,0.68793821,0.415235138,0.896371824
ENSMZEG00005024199,0.173661313,6.625806117,0.687883122,0.415253548,0.896371824
ENSMZEG00005027681,0.203846955,2.526225838,0.687827735,0.415272059,0.896371824
ENSMZEG00005000455,-0.556806953,0.188747794,0.687543079,0.415367217,0.896393483
ENSMZEG00005017373,0.415152422,0.905826283,0.687094611,0.415517204,0.896393483
ENSMZEG00005009361,0.459772019,3.363371875,0.689918518,0.415665187,0.896393483
ENSMZEG00005022923,-0.233041885,2.351159624,0.686460895,0.415729286,0.896393483
ENSMZEG00005001597,-0.180647659,3.333931275,0.686300899,0.415782857,0.896393483
ENSMZEG00005014450,0.167775059,2.446218509,0.686120415,0.415843301,0.896393483
ENSMZEG00005006466,-1.153823694,-0.636268052,0.686915101,0.415861232,0.896393483
ENSMZEG00005020462,0.202593203,1.950494081,0.686065766,0.415861606,0.896393483
ENSMZEG00005012759,-0.705695303,6.068694556,0.691319974,0.415875186,0.896393483
ENSMZEG00005022505,-0.413726333,1.2142583,0.685945842,0.415901778,0.896393483
ENSMZEG00005028050,-0.210508815,2.46947908,0.685931636,0.415906538,0.896393483
ENSMZEG00005016269,0.268189045,3.363538372,0.685882809,0.415944321,0.896393483
ENSMZEG00005023787,0.874832247,-1.055340443,0.68581076,0.415947036,0.896393483
ENSMZEG00005026807,-0.62173328,1.249679561,0.686238525,0.416096121,0.896518001
ENSMZEG00005024027,-0.588792762,-0.148190737,0.685253372,0.416133861,0.896518001
ENSMZEG00005019892,0.401754632,0.830042107,0.685180535,0.416158284,0.896518001
ENSMZEG00005010969,-0.183200403,3.149622739,0.684918467,0.416246177,0.896529036
ENSMZEG00005022139,0.314902073,7.138785147,0.687208033,0.416304793,0.896529036
ENSMZEG00005009119,0.568593476,0.140025181,0.684658186,0.416333498,0.896529036
ENSMZEG00005005194,-0.155923112,2.670571917,0.684416585,0.416414578,0.896529036
ENSMZEG00005003357,-0.170550007,4.252335234,0.684077237,0.416528501,0.896529036
ENSMZEG00005016384,0.373692363,2.971703597,0.68533831,0.416596019,0.896529036
ENSMZEG00005022736,-0.198405238,2.633904211,0.6838596,0.41660159,0.896529036
ENSMZEG00005021450,0.179505837,4.737781556,0.683812379,0.416617451,0.896529036
ENSMZEG00005004864,0.147151893,3.785636693,0.683695335,0.416656768,0.896529036
ENSMZEG00005008100,0.201935891,4.938265109,0.684067273,0.416674979,0.896529036
ENSMZEG00005024511,-0.642976748,-0.910374702,0.683342287,0.416775398,0.896548322
ENSMZEG00005013455,0.332329064,1.112781883,0.683076995,0.416864574,0.896548322
ENSMZEG00005020331,-0.183082992,5.736685596,0.683087255,0.416869841,0.896548322
ENSMZEG00005027004,0.282331964,1.582036691,0.683005611,0.416888575,0.896548322
ENSMZEG00005021948,-0.16213445,4.426058629,0.682723284,0.416983518,0.896550749
ENSMZEG00005017456,-0.118303309,5.199492888,0.682534616,0.417046983,0.896550749
ENSMZEG00005014502,-0.154932932,2.904458651,0.68237145,0.417101882,0.896550749
ENSMZEG00005004743,-0.182343613,4.024192977,0.682248483,0.417143263,0.896550749
ENSMZEG00005012263,0.133328159,6.512555279,0.682154815,0.417174788,0.896550749
ENSMZEG00005019640,-0.134920639,5.776288216,0.682077109,0.417200944,0.896550749
ENSMZEG00005010346,-0.110363907,4.889749547,0.681937889,0.417247812,0.896550749
ENSMZEG00005003146,0.149664466,6.519882247,0.681463303,0.41740764,0.896624647
ENSMZEG00005003991,-0.251501871,3.45054978,0.681231856,0.417490553,0.896624647
ENSMZEG00005013122,1.378315244,2.980260155,0.686204134,0.417575818,0.896624647
ENSMZEG00005000821,0.132183926,3.410184211,0.680929241,0.417587611,0.896624647
ENSMZEG00005011671,-0.593891434,-0.184503305,0.680721857,0.417657528,0.896624647
ENSMZEG00005020599,-0.140844356,5.052977063,0.680578552,0.417705852,0.896624647
ENSMZEG00005022659,-0.127757633,3.918270158,0.68042194,0.417758674,0.896624647
ENSMZEG00005001375,0.407048049,1.31852725,0.68032492,0.417791402,0.896624647
ENSMZEG00005017494,-0.250515082,2.813711813,0.680103625,0.417866066,0.896624647
ENSMZEG00005010895,0.289420901,3.997480448,0.681140592,0.418044486,0.896624647
ENSMZEG00005002881,0.336475498,1.234362424,0.679525918,0.418061078,0.896624647
ENSMZEG00005011150,-0.278771111,3.701083379,0.680273854,0.418091066,0.896624647
ENSMZEG00005023498,-0.095717787,4.931750373,0.679240188,0.418157582,0.896624647
ENSMZEG00005016840,-0.095303393,6.838245695,0.67915361,0.41818683,0.896624647
ENSMZEG00005003438,-0.131328202,3.533308645,0.679021591,0.418231435,0.896624647
ENSMZEG00005013871,-0.463441435,0.882021454,0.678967957,0.418249558,0.896624647
ENSMZEG00005015095,0.135579016,5.788625359,0.678961081,0.418251881,0.896624647
ENSMZEG00005020923,-0.116652119,5.392749256,0.678860454,0.418285888,0.896624647
ENSMZEG00005021034,-0.798097229,-0.528289827,0.678759138,0.418320131,0.896624647
ENSMZEG00005008224,-0.150973729,4.909347188,0.678685348,0.418345073,0.896624647
ENSMZEG00005003059,0.16007783,2.725313489,0.678651195,0.418356619,0.896624647
ENSMZEG00005002579,-0.570012605,-0.325449665,0.677336927,0.418801272,0.897260268
ENSMZEG00005021959,-0.230342077,3.298957268,0.677197656,0.418848434,0.897260268
ENSMZEG00005015226,0.41609781,6.457229664,0.681178346,0.41891344,0.897260268
ENSMZEG00005009959,0.367129249,0.996844576,0.676828576,0.418973457,0.897260268
ENSMZEG00005004118,-0.203975454,2.732336768,0.676781786,0.418989311,0.897260268
ENSMZEG00005005722,-0.119845209,4.334506583,0.676504356,0.419083331,0.897260268
ENSMZEG00005018608,0.73675915,6.115916472,0.681648622,0.419099263,0.897260268
ENSMZEG00005021692,-0.19635875,4.658632973,0.67651168,0.41910211,0.897260268
ENSMZEG00005021656,0.152128406,8.759179295,0.676303624,0.419151379,0.897260268
ENSMZEG00005004092,-0.453761648,0.035322034,0.676175479,0.419194828,0.897260268
ENSMZEG00005016922,0.130440496,6.826152763,0.676111922,0.419216381,0.897260268
ENSMZEG00005017210,-0.113183868,5.791387437,0.675852067,0.419304518,0.897339318
ENSMZEG00005022136,-0.160852389,4.770400216,0.675505393,0.419422146,0.897481454
ENSMZEG00005020260,-0.496700806,0.045806305,0.675134093,0.419548186,0.8975823
ENSMZEG00005007460,0.278008929,3.009416748,0.675064817,0.419571709,0.8975823
ENSMZEG00005021378,-0.494939186,0.219832461,0.674449504,0.419780728,0.897825327
ENSMZEG00005027210,0.318297223,2.177456306,0.674428772,0.419787773,0.897825327
ENSMZEG00005010252,0.463242501,-0.31470949,0.674104113,0.419898126,0.897951758
ENSMZEG00005020320,-0.205091992,2.609244465,0.673738162,0.420022568,0.898021257
ENSMZEG00005027111,-0.67675529,-0.130912452,0.673707168,0.42003311,0.898021257
ENSMZEG00005019119,0.347380476,0.904105433,0.673148213,0.420223299,0.898232427
ENSMZEG00005024095,-0.097239602,4.146742676,0.673115633,0.420234389,0.898232427
ENSMZEG00005016925,0.17286633,4.679138417,0.672787261,0.420346187,0.898280758
ENSMZEG00005010300,0.219971705,2.432015421,0.672748125,0.420359515,0.898280758
ENSMZEG00005024925,0.664714614,-0.68964339,0.672188825,0.42055005,0.898457355
ENSMZEG00005022614,-0.09745411,11.15213193,0.672180715,0.420552814,0.898457355
ENSMZEG00005025890,-0.312059794,2.143994912,0.672054129,0.420595957,0.898457355
ENSMZEG00005019272,0.104711443,4.677335706,0.671689174,0.420720378,0.898613604
ENSMZEG00005002200,0.427181695,2.885795919,0.673446614,0.420816982,0.898710409
ENSMZEG00005021657,0.630343771,0.160348271,0.670525791,0.42111738,0.89885395
ENSMZEG00005013538,0.254345585,5.934165637,0.672154998,0.421190007,0.89885395
ENSMZEG00005006102,0.450969827,0.464894791,0.670258332,0.421208732,0.89885395
ENSMZEG00005025990,-0.243638756,2.209589081,0.670243962,0.421213641,0.89885395
ENSMZEG00005021410,-0.157286814,3.643702553,0.670198437,0.421229193,0.89885395
ENSMZEG00005000610,0.173524453,3.922381647,0.67017242,0.421238082,0.89885395
ENSMZEG00005002864,-0.115852486,6.955827238,0.67015737,0.421243224,0.89885395
ENSMZEG00005018756,0.363097433,4.118139153,0.672935374,0.42132191,0.898859933
ENSMZEG00005018319,0.184045739,3.025357908,0.669642865,0.421419063,0.898859933
ENSMZEG00005019720,-0.079681021,5.995466423,0.669525026,0.421459352,0.898859933
ENSMZEG00005019946,-0.250821523,2.260392958,0.669426232,0.421493134,0.898859933
ENSMZEG00005020460,0.205758233,2.822018242,0.66939891,0.421502478,0.898859933
ENSMZEG00005013270,-0.254467123,3.167156936,0.669247632,0.421554217,0.898860889
ENSMZEG00005004908,0.134242564,4.445453218,0.668975466,0.421647326,0.898950046
ENSMZEG00005003487,-0.227771787,3.319746101,0.668755723,0.421722523,0.898988701
ENSMZEG00005007115,-0.194142107,4.802260559,0.668730604,0.421768052,0.898988701
ENSMZEG00005005958,-0.173900705,3.482400597,0.668208579,0.421909851,0.899080727
ENSMZEG00005006298,-0.468631727,0.250696716,0.668196956,0.421913832,0.899080727
ENSMZEG00005026478,0.306360091,0.989542753,0.66787471,0.422024222,0.899206624
ENSMZEG00005024149,-0.279009323,2.728215477,0.667644241,0.422103199,0.899231583
ENSMZEG00005016630,0.142909279,3.08334628,0.66754108,0.422138558,0.899231583
ENSMZEG00005026029,0.135437338,5.553163154,0.666683893,0.422432541,0.899748454
ENSMZEG00005024267,0.245910679,3.285245758,0.666278667,0.422571629,0.899842031
ENSMZEG00005007035,0.369408933,1.085044071,0.666256707,0.422579168,0.899842031
ENSMZEG00005006525,-0.086616842,4.573976463,0.665503821,0.42283778,0.899968291
ENSMZEG00005027509,-0.161529349,3.405443224,0.665090909,0.422979716,0.899968291
ENSMZEG00005022501,-0.25699273,2.846038155,0.665032972,0.422999638,0.899968291
ENSMZEG00005011400,0.21720997,2.238745387,0.664733025,0.423102797,0.899968291
ENSMZEG00005012013,-0.764227824,2.127148899,0.668495672,0.423133833,0.899968291
ENSMZEG00005010132,-0.27610615,1.010174306,0.664527453,0.423173521,0.899968291
ENSMZEG00005005844,-0.267032245,1.718792433,0.664385188,0.423222476,0.899968291
ENSMZEG00005008723,0.107782084,6.249591175,0.664371475,0.423227195,0.899968291
ENSMZEG00005023541,0.385509395,1.063193601,0.664287171,0.42325621,0.899968291
ENSMZEG00005013063,0.448562811,0.207465886,0.664283549,0.423257456,0.899968291
ENSMZEG00005017519,-0.080833322,5.825964351,0.664264301,0.423264081,0.899968291
ENSMZEG00005019789,-0.207281315,3.701983633,0.664079974,0.423327533,0.899968291
ENSMZEG00005011481,-0.144788216,4.977847407,0.66403646,0.423342514,0.899968291
ENSMZEG00005019308,-0.551669832,0.178966164,0.663993199,0.423357409,0.899968291
ENSMZEG00005003607,-0.182813232,2.408449189,0.663826384,0.423414851,0.899981233
ENSMZEG00005006303,-0.595578845,0.010247549,0.663639065,0.423479368,0.900009208
ENSMZEG00005014056,-0.095135778,5.760480484,0.66322429,0.423622281,0.900142255
ENSMZEG00005008715,0.155375882,3.06208241,0.66315925,0.423644697,0.900142255
ENSMZEG00005021257,0.109967496,4.440867243,0.662651028,0.423819924,0.900152402
